RegionName,City,Metro,CountyName,GrowthRate2016,GrowthRate2017,GrowthRate2018,GrowthRate2019,GrowthRate2020,GrowthRate2021,GrowthRate2022
54481,Stevens Point,"Stevens Point, WI",Portage County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
44241,Streetsboro,"Akron, OH",Portage County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
54467,Plover,"Stevens Point, WI",Portage County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
46385,Valparaiso,"Chicago-Naperville-Elgin, IL-IN-WI",Porter County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
46383,Valparaiso,"Chicago-Naperville-Elgin, IL-IN-WI",Porter County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
46368,Portage,"Chicago-Naperville-Elgin, IL-IN-WI",Porter County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
23701,Portsmouth,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth City,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
23704,Portsmouth,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth City,#DIV/0!,77.17928793,-6.328332994,11.86250468,6.724357058,8.330141483,8.908611815
23707,Portsmouth,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth City,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
23702,Portsmouth,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth City,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
74801,Shawnee,"Shawnee, OK",Pottawatomie County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
74804,Shawnee,"Shawnee, OK",Pottawatomie County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
51503,Council Bluffs,"Omaha-Council Bluffs, NE-IA",Pottawattamie County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
51501,Council Bluffs,"Omaha-Council Bluffs, NE-IA",Pottawattamie County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
79106,Amarillo,"Amarillo, TX",Potter County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
20744,Fort Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
20772,Upper Marlboro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
20783,Langley Park,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
20774,Upper Marlboro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,1093.375204,4.333933419,5.380683882,2.776600949,3.725398761,4.856098527,8.499712354
20706,Lanham Seabrook,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
20785,Greater Landover,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,7.859706085
20747,District Heights,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
20740,College Park,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,#DIV/0!,#DIV/0!,#DIV/0!,14.41530778,4.164943849,5.401509594,6.464124452
20735,Clinton,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
20748,Temple Hills,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
20743,Capitol Heights,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
20707,Laurel,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,#DIV/0!,73.4489586,2.549572892,4.238333569,2.194775624,7.816455353,7.89464847
20782,Hyattsville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,#DIV/0!,#DIV/0!,#DIV/0!,12.22762193,7.004188692,2.773375132,7.172553335
20705,Beltsville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
20721,Bowie,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
20745,Forest Heights,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,#DIV/0!,#DIV/0!,#DIV/0!,60.31128707,11.2582099,5.131041625,6.214333476
20708,Laurel,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
20746,Suitland-Silver Hill,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,#DIV/0!,#DIV/0!,#DIV/0!,141.9234867,4.949408765,4.640078362,6.281657891
20784,Landover Hills,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
20770,Greenbelt,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
20737,East Riverdale,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,216.4243537
20716,Bowie,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,29.33834866
20781,Edmonston,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
22193,Woodbridge,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,3.089630289,2.666915739,2.881154736,2.46323975,5.28474385,-1.110248788,21.03456869
22191,Woodbridge,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,3.446219102,1.891411842,1.91088116,2.595452556,1.417863994,8.77823848,9.134862228
22192,Woodbridge,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,1.412348004,2.273236065,1.38892563,3.839987653,2.105370801,6.483232892,10.81722113
20109,Manassas,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,556.7302406,10.80586733
20155,Gainesville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
20111,Manassas,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,#DIV/0!,#DIV/0!,#DIV/0!,2.719990195,11.73228864,6.718194859,8.417538891
20112,Manassas,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
22026,Dumfries,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
22025,Dumfries,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
2860,Pawtucket,"Providence-Warwick, RI-MA",Providence County,#DIV/0!,#DIV/0!,#DIV/0!,44.2242594,15.25430651,2.477993373,23.15483
2909,Providence,"Providence-Warwick, RI-MA",Providence County,#DIV/0!,1196.844041,7.306653963,6.956443305,6.637203487,12.20820386,14.04968842
2895,Woonsocket,"Providence-Warwick, RI-MA",Providence County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,226.5043186,12.30509707
2908,Providence,"Providence-Warwick, RI-MA",Providence County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
2864,Cumberland,"Providence-Warwick, RI-MA",Providence County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
2904,Providence,"Providence-Warwick, RI-MA",Providence County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
2907,Providence,"Providence-Warwick, RI-MA",Providence County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
2919,Johnston,"Providence-Warwick, RI-MA",Providence County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
2906,Providence,"Providence-Warwick, RI-MA",Providence County,6.922276479,6.675290187,5.034246706,4.395690708,6.845124269,9.576675152,12.76419317
2905,Providence,"Providence-Warwick, RI-MA",Providence County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
2861,Pawtucket,"Providence-Warwick, RI-MA",Providence County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
2863,Central Falls,"Providence-Warwick, RI-MA",Providence County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
2914,East Providence,"Providence-Warwick, RI-MA",Providence County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
2915,East Providence,"Providence-Warwick, RI-MA",Providence County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
2911,North Providence,"Providence-Warwick, RI-MA",Providence County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
2903,Providence,"Providence-Warwick, RI-MA",Providence County,#DIV/0!,#DIV/0!,514.7691613,3.61410751,2.273596988,8.673069791,9.483286119
2896,North Smithfield,"Providence-Warwick, RI-MA",Providence County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
2876,North Smithfield,"Providence-Warwick, RI-MA",Providence County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
81005,Pueblo,"Pueblo, CO",Pueblo County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
81001,Pueblo,"Pueblo, CO",Pueblo County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
81004,Pueblo,"Pueblo, CO",Pueblo County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
81003,Pueblo,"Pueblo, CO",Pueblo County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
72076,Jacksonville,"Little Rock-North Little Rock-Conway, AR",Pulaski County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,149.5213658
72120,Sherwood,"Little Rock-North Little Rock-Conway, AR",Pulaski County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
72209,Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,529.7981428
72204,Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-4.457814534,21.72258548,9.106663542
72113,Maumelle,"Little Rock-North Little Rock-Conway, AR",Pulaski County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
72223,Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
72206,Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
72118,North Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,495.7998202
72205,Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County,#DIV/0!,55.38066856,1.836763516,3.21983147,4.707586591,7.756367696,9.246684394
72116,North Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
72211,Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1016.879722
72117,North Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
72207,Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
65583,Waynesville,"Fort Leonard Wood, MO",Pulaski County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
72227,Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
65584,Saint Robert,"Fort Leonard Wood, MO",Pulaski County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
72114,North Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
72202,Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
38501,Cookeville,"Cookeville, TN",Putnam County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
32177,Palatka,"Palatka, FL",Putnam County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
25526,Hurricane,"Huntington-Ashland, WV-KY-OH",Putnam County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
11385,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,39.94023702,1.924851181,0.877635707,3.352146371,-0.050083995,-1.285937173,16.66023899
11373,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,45.87390286
11377,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,200.5057,9.75663627
11355,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,#DIV/0!,489.4740755,2.856359783,1.310748053,1.030317767,-2.444205528,7.882360724
11375,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,4.302004179,2.354502019,1.57530315,5.259744723,0.019341,-1.009999489,9.84731703
11691,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
11372,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
11432,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
11434,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
11435,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,37.17035953,17.83150535
11354,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,#DIV/0!,55.65284344,1.903039437,1.701142912,-0.250169957,-0.338732445,8.662104546
11374,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,4.540840854,3.641583223,1.383851279,4.152173213,0.432871096,-1.173234341,8.860861998
11365,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
11357,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
11367,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
11378,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
11379,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1136.72996
11105,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,50.57903369,12.93635155
11364,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
11106,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,6.770268078,-0.01554632,0.507319415,3.292100026,-0.10686284,-3.231463135,13.30386438
11358,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,7.771336137
11418,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
11101,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,#DIV/0!,51.61333179,-0.070694758,6.363478874,-0.850051697,3.192979373,13.91311806
11103,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,4.851798568,2.112436393,0.79268771,3.065739501,-0.679881361,-0.9721656,12.77057456
11361,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1141.656225,10.39982896
11102,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,-0.230414163,4.137643535,1.319867645,2.391698644,-0.2387929,-1.673180261,11.55028998
11104,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,47.22181897,12.99043703
11356,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
11692,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
11360,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
11415,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,8.580484751
11366,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
11109,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,#DIV/0!,48.43190985,-0.70376068,6.912759068,-0.627918417,3.588448154,18.34406713
53402,Caledonia,"Racine, WI",Racine County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
53403,Racine,"Racine, WI",Racine County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
53406,Mount Pleasant,"Racine, WI",Racine County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
25801,Beckley,"Beckley, WV",Raleigh County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
55106,Saint Paul,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,#DIV/0!,6.450177977,4.559411075,4.976088913,-4.535970004,12.64447703,4.965720698
55112,New Brighton,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1091.570467
55104,Saint Paul,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,#DIV/0!,1058.001587,15.8822818,5.418984008,4.177873896,2.170279494,4.821094179
55119,Saint Paul,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,13.56928562
55117,Saint Paul,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,23.55446989
55113,Roseville,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
55110,White Bear Lake,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
55109,Maplewood,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
55126,Shoreview,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,42.05667625
55105,Saint Paul,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,5.262305925
55116,Saint Paul,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
55130,Saint Paul,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
55102,Saint Paul,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,#DIV/0!,#DIV/0!,#DIV/0!,1141.677598,1.844236174,0.530168302,3.665125982
55127,Vadnais Heights,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
55108,Falcon Heights,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,13.52583512
55107,Saint Paul,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
55101,Saint Paul,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,#DIV/0!,#DIV/0!,1137.111055,0.130283698,-2.192517485,-0.860691056,3.549974982
55114,Saint Paul,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
79109,Amarillo,"Amarillo, TX",Randall County,#DIV/0!,#DIV/0!,#DIV/0!,13.09421422,3.972587112,9.748761944,-14.60560077
79118,Amarillo,"Amarillo, TX",Randall County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
79015,Canyon,"Amarillo, TX",Randall County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
79110,Amarillo,"Amarillo, TX",Randall County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
79119,Amarillo,"Amarillo, TX",Randall County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
27203,Asheboro,"Greensboro-High Point, NC",Randolph County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
39047,Brandon,"Jackson, MS",Rankin County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
39042,Brandon,"Jackson, MS",Rankin County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
39208,Pearl,"Jackson, MS",Rankin County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
39232,Flowood,"Jackson, MS",Rankin County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
